SampleName_x,MolecularFormula,MolecularWeight,CanonicalSMILES,IsomericSMILES,InChI,InChIKey,IUPACName,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
150762,C35H40Cl2N4O6,683.6,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl.Cl,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl.Cl,"InChI=1S/C35H38N4O6.2ClH/c1-24-30(34(40)44-3)32(28-15-10-16-29(23-28)39(42)43)31(25(2)36-24)35(41)45-22-21-37-17-19-38(20-18-37)33(26-11-6-4-7-12-26)27-13-8-5-9-14-27;;/h4-16,23,32-33,36H,17-22H2,1-3H3;2*1H",JINNGBXKBDUGQT-UHFFFAOYSA-N,"5-O-[2-(4-benzhydrylpiperazin-1-yl)ethyl] 3-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate;dihydrochloride",,682.2324904,682.2324904,117,1090,0,3,9,11,47,0,1,0,1,0,0,0,3
876,C5H11NO2S,149.21,CSCCC(C(=O)O)N,CSCCC(C(=O)O)N,"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)",FFEARJCKVFRZRR-UHFFFAOYSA-N,2-amino-4-methylsulfanylbutanoic acid,-1.9,149.0510498,149.0510498,88.6,97,0,2,4,4,9,0,1,0,1,0,0,0,1
22086,C13H11NO2,213.23,COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)N,COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)N,"InChI=1S/C13H11NO2/c1-15-13-6-9-8-4-2-3-5-11(8)16-12(9)7-10(13)14/h2-7H,14H2,1H3",SGQVWNYSHWQNOS-UHFFFAOYSA-N,2-methoxydibenzofuran-3-amine,3,213.0789786,213.0789786,48.4,258,0,1,3,1,16,0,0,0,0,0,0,0,1
4115,C16H15Cl3O2,345.6,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,"InChI=1S/C16H15Cl3O2/c1-20-13-7-3-11(4-8-13)15(16(17,18)19)12-5-9-14(21-2)10-6-12/h3-10,15H,1-2H3",IAKOZHOLGAGEJT-UHFFFAOYSA-N,"1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene",5.1,344.013763,344.013763,18.5,279,0,0,2,4,21,0,0,0,0,0,0,0,1
107202,C9H10O3,166.17,COC(C1=CC=CC=C1)C(=O)O,COC(C1=CC=CC=C1)C(=O)O,"InChI=1S/C9H10O3/c1-12-8(9(10)11)7-5-3-2-4-6-7/h2-6,8H,1H3,(H,10,11)",DIWVBIXQCNRCFE-UHFFFAOYSA-N,2-methoxy-2-phenylacetic acid,1.4,166.0629942,166.0629942,46.5,150,0,1,3,3,12,0,1,0,1,0,0,0,1
165286,CH8N2O4S,144.15,CNN.OS(=O)(=O)O,CNN.OS(=O)(=O)O,"InChI=1S/CH6N2.H2O4S/c1-3-2;1-5(2,3)4/h3H,2H2,1H3;(H2,1,2,3,4)",KJDJPXUIZYHXEZ-UHFFFAOYSA-N,methylhydrazine;sulfuric acid,,144.0204779,144.0204779,121,84,0,4,6,0,8,0,0,0,0,0,0,0,2
7002,C11H10,142.2,CC1=CC=CC2=CC=CC=C12,CC1=CC=CC2=CC=CC=C12,"InChI=1S/C11H10/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H3",QPUYECUOLPXSFR-UHFFFAOYSA-N,1-methylnaphthalene,3.9,142.0782503,142.0782503,0,128,0,0,0,0,11,0,0,0,0,0,0,0,1
9415,C16H23NO6,325.36,CC1C(=O)OC2CCN3C2C(=CC3)COC(=O)C(C1(C)O)(C)O,C[C@H]1C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]1(C)O)(C)O,"InChI=1S/C16H23NO6/c1-9-13(18)23-11-5-7-17-6-4-10(12(11)17)8-22-14(19)16(3,21)15(9,2)20/h4,9,11-12,20-21H,5-8H2,1-3H3/t9-,11+,12+,15+,16-/m0/s1",QVCMHGGNRFRMAD-XFGHUUIASA-N,"(1R,4R,5R,6R,16R)-5,6-dihydroxy-4,5,6-trimethyl-2,8-dioxa-13-azatricyclo[8.5.1.013,16]hexadec-10-ene-3,7-dione",-0.7,325.1525375,325.1525375,96.3,575,0,2,7,0,23,0,5,5,0,0,0,0,1
5104,C6H6AsNO6,263.04,C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,"InChI=1S/C6H6AsNO6/c9-6-2-1-4(7(10,11)12)3-5(6)8(13)14/h1-3,9H,(H2,10,11,12)",XMVJITFPVVRMHC-UHFFFAOYSA-N,(4-hydroxy-3-nitrophenyl)arsonic acid,,262.941106,262.941106,124,270,0,3,6,1,14,0,0,0,0,0,0,0,1
5111791,C6H7N3O2,153.14,C1=CC(=C(C=C1[N+](=O)[O-])N)N,C1=CC(=C(C=C1[N+](=O)[O-])N)N,"InChI=1S/C6H7N3O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,7-8H2",RAUWPNXIALNKQM-UHFFFAOYSA-N,"4-nitrobenzene-1,2-diamine",0.9,153.0538265,153.0538265,97.9,156,0,2,4,0,11,0,0,0,0,0,0,0,1
11957,C7H8N2O,136.15,CN(C1=CC=CC=C1)N=O,CN(C1=CC=CC=C1)N=O,"InChI=1S/C7H8N2O/c1-9(8-10)7-5-3-2-4-6-7/h2-6H,1H3",MAXCWSIJKVASQC-UHFFFAOYSA-N,N-methyl-N-phenylnitrous amide,1.7,136.0636629,136.0636629,32.7,110,0,0,3,1,10,0,0,0,0,0,0,0,1
21845,C4H9N3O,115.13,C1CN(CCN1)N=O,C1CN(CCN1)N=O,"InChI=1S/C4H9N3O/c8-6-7-3-1-5-2-4-7/h5H,1-4H2",CVTIZMOISGMZRJ-UHFFFAOYSA-N,1-nitrosopiperazine,0.2,115.0745619,115.0745619,44.7,79,0,1,4,0,8,0,0,0,0,0,0,0,1
4021,C10H10N2O,174.2,CC1=NN(C(=O)C1)C2=CC=CC=C2,CC1=NN(C(=O)C1)C2=CC=CC=C2,"InChI=1S/C10H10N2O/c1-8-7-10(13)12(11-8)9-5-3-2-4-6-9/h2-6H,7H2,1H3",QELUYTUMUWHWMC-UHFFFAOYSA-N,5-methyl-2-phenyl-4H-pyrazol-3-one,1.3,174.0793129,174.0793129,32.7,241,0,0,2,1,13,0,0,0,0,0,0,0,1
75146,C12H13ClN2,220.7,C1=CC=C(C=C1)NC2=CC=C(C=C2)N.Cl,C1=CC=C(C=C1)NC2=CC=C(C=C2)N.Cl,"InChI=1S/C12H12N2.ClH/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11;/h1-9,14H,13H2;1H",PNEVDCGZQWFIKV-UHFFFAOYSA-N,"4-N-phenylbenzene-1,4-diamine;hydrochloride",,220.0767261,220.0767261,38,156,0,3,2,2,15,0,0,0,0,0,0,0,2
676454,C7H8N2S,152.22,C1=CC=C(C=C1)NC(=S)N,C1=CC=C(C=C1)NC(=S)N,"InChI=1S/C7H8N2S/c8-7(10)9-6-4-2-1-3-5-6/h1-5H,(H3,8,9,10)",FULZLIGZKMKICU-UHFFFAOYSA-N,phenylthiourea,0.7,152.0408194,152.0408194,70.1,119,0,2,1,1,10,0,0,0,0,0,0,0,1
4781,C19H20N2O2,308.4,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,"InChI=1S/C19H20N2O2/c1-2-3-14-17-18(22)20(15-10-6-4-7-11-15)21(19(17)23)16-12-8-5-9-13-16/h4-13,17H,2-3,14H2,1H3",VYMDGNCVAMGZFE-UHFFFAOYSA-N,"4-butyl-1,2-diphenylpyrazolidine-3,5-dione",3.2,308.1524779,308.1524779,40.6,389,0,0,2,5,23,0,0,0,0,0,0,0,1
7814,C6H8N2,108.14,C1=CC(=CC=C1N)N,C1=CC(=CC=C1N)N,"InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2",CBCKQZAAMUWICA-UHFFFAOYSA-N,"benzene-1,4-diamine",-0.3,108.0687483,108.0687483,52,54,0,2,2,0,8,0,0,0,0,0,0,0,1
4891,C19H24N2O2,312.4,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,"InChI=1S/C19H24N2O2/c22-18-13-20(19(23)15-7-2-1-3-8-15)12-17-16-9-5-4-6-14(16)10-11-21(17)18/h4-6,9,15,17H,1-3,7-8,10-13H2",FSVJFNAIGNNGKK-UHFFFAOYSA-N,"2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one",2.7,312.183778,312.183778,40.6,472,0,0,2,1,23,0,1,0,1,0,0,0,1
5755,C21H28O5,360.4,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h5,7,9,14-16,18,22,24,26H,3-4,6,8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",OIGNJSKKLXVSLS-VWUMJDOOSA-N,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",1.6,360.193674,360.193674,94.8,724,0,3,5,2,26,0,7,7,0,0,0,0,1
4911,C13H19NO4S,285.36,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,"InChI=1S/C13H19NO4S/c1-3-9-14(10-4-2)19(17,18)12-7-5-11(6-8-12)13(15)16/h5-8H,3-4,9-10H2,1-2H3,(H,15,16)",DBABZHXKTCFAPX-UHFFFAOYSA-N,4-(dipropylsulfamoyl)benzoic acid,3.2,285.1034793,285.1034793,83.1,374,0,1,5,7,19,0,0,0,0,0,0,0,1
1046,C5H5N3O,123.11,C1=CN=C(C=N1)C(=O)N,C1=CN=C(C=N1)C(=O)N,"InChI=1S/C5H5N3O/c6-5(9)4-3-7-1-2-8-4/h1-3H,(H2,6,9)",IPEHBUMCGVEMRF-UHFFFAOYSA-N,pyrazine-2-carboxamide,-0.6,123.0432618,123.0432618,68.9,115,0,1,3,1,9,0,0,0,0,0,0,0,1
4993,C12H13ClN4,248.71,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,"InChI=1S/C12H13ClN4/c1-2-9-10(11(14)17-12(15)16-9)7-3-5-8(13)6-4-7/h3-6H,2H2,1H3,(H4,14,15,16,17)",WKSAUQYGYAYLPV-UHFFFAOYSA-N,"5-(4-chlorophenyl)-6-ethylpyrimidine-2,4-diamine",2.7,248.0828741,248.0828741,77.8,243,0,2,4,2,17,0,0,0,0,0,0,0,1
5284452,C15H14O9,338.27,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.O.O,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.O.O,"InChI=1S/C15H10O7.2H2O/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6;;/h1-5,16-19,21H;2*1H2",GMGIWEZSKCNYSW-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",,338.063782,338.063782,129,488,0,7,9,1,24,0,0,0,0,0,0,0,3
68289,C7H6O3,138.12,C1OC2=C(O1)C=C(C=C2)O,C1OC2=C(O1)C=C(C=C2)O,"InChI=1S/C7H6O3/c8-5-1-2-6-7(3-5)10-4-9-6/h1-3,8H,4H2",LUSZGTFNYDARNI-UHFFFAOYSA-N,"1,3-benzodioxol-5-ol",1.2,138.031694,138.031694,38.7,126,0,1,3,0,10,0,0,0,0,0,0,0,1
2723949,C2H5NS,75.14,CC(=S)N,CC(=S)N,"InChI=1S/C2H5NS/c1-2(3)4/h1H3,(H2,3,4)",YUKQRDCYNOVPGJ-UHFFFAOYSA-N,ethanethioamide,-0.3,75.01427034,75.01427034,58.1,33,0,1,1,0,4,0,0,0,0,0,0,0,1
2406,C12H6Cl4O2S,356,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,"InChI=1S/C12H6Cl4O2S/c13-5-1-7(15)11(17)9(3-5)19-10-4-6(14)2-8(16)12(10)18/h1-4,17-18H",JFIOVJDNOJYLKP-UHFFFAOYSA-N,"2,4-dichloro-6-(3,5-dichloro-2-hydroxyphenyl)sulfanylphenol",5.8,355.881311,353.884261,65.8,282,0,2,3,2,19,0,0,0,0,0,0,0,1
8765,C12H12N2S,216.3,C1=CC(=CC=C1N)SC2=CC=C(C=C2)N,C1=CC(=CC=C1N)SC2=CC=C(C=C2)N,"InChI=1S/C12H12N2S/c13-9-1-5-11(6-2-9)15-12-7-3-10(14)4-8-12/h1-8H,13-14H2",ICNFHJVPAJKPHW-UHFFFAOYSA-N,4-(4-aminophenyl)sulfanylaniline,2.2,216.0721196,216.0721196,77.3,162,0,2,3,2,15,0,0,0,0,0,0,0,1
2723789,CH5N3S,91.14,C(=S)(N)NN,C(=S)(N)NN,"InChI=1S/CH5N3S/c2-1(5)4-3/h3H2,(H3,2,4,5)",BRWIZMBXBAOCCF-UHFFFAOYSA-N,aminothiourea,-1.2,91.02041835,91.02041835,96.2,42,0,3,2,0,5,0,0,0,0,0,0,0,1
2723790,CH4N2S,76.12,C(=S)(N)N,C(=S)(N)N,"InChI=1S/CH4N2S/c2-1(3)4/h(H4,2,3,4)",UMGDCJDMYOKAJW-UHFFFAOYSA-N,thiourea,-0.8,76.00951931,76.00951931,84.1,29,0,2,1,0,4,0,0,0,0,0,0,0,1
7285,C3H5Cl3,147.43,C(C(CCl)Cl)Cl,C(C(CCl)Cl)Cl,"InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2",CFXQEHVMCRXUSD-UHFFFAOYSA-N,"1,2,3-trichloropropane",1.8,145.945683,145.945683,0,25,0,0,0,2,6,0,0,0,0,0,0,0,1
7618,C6H15NO3,149.19,C(CO)N(CCO)CCO,C(CO)N(CCO)CCO,"InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2",GSEJCLTVZPLZKY-UHFFFAOYSA-N,2-[bis(2-hydroxyethyl)amino]ethanol,-1,149.1051933,149.1051933,63.9,55,0,3,4,6,10,0,0,0,0,0,0,0,1
5576,C6H9NO3,143.14,CC1(C(=O)N(C(=O)O1)C)C,CC1(C(=O)N(C(=O)O1)C)C,InChI=1S/C6H9NO3/c1-6(2)4(8)7(3)5(9)10-6/h1-3H3,IRYJRGCIQBGHIV-UHFFFAOYSA-N,"3,5,5-trimethyl-1,3-oxazolidine-2,4-dione",0.3,143.0582431,143.0582431,46.6,197,0,0,3,0,10,0,0,0,0,0,0,0,1
8717,C9H13N,135.21,CC1=CC(=C(C=C1C)N)C,CC1=CC(=C(C=C1C)N)C,"InChI=1S/C9H13N/c1-6-4-8(3)9(10)5-7(6)2/h4-5H,10H2,1-3H3",BMIPMKQAAJKBKP-UHFFFAOYSA-N,"2,4,5-trimethylaniline",2.3,135.1047994,135.1047994,26,111,0,1,1,0,10,0,0,0,0,0,0,0,1
5639,C20H29N5O3,387.5,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,"InChI=1S/C20H29N5O3/c1-22-18(15-19(26)23(2)20(22)27)21-9-6-10-24-11-13-25(14-12-24)16-7-4-5-8-17(16)28-3/h4-5,7-8,15,21H,6,9-14H2,1-3H3",ICMGLRUYEQNHPF-UHFFFAOYSA-N,"6-[3-[4-(2-methoxyphenyl)piperazin-1-yl]propylamino]-1,3-dimethylpyrimidine-2,4-dione",1.5,387.2270398,387.2270398,68.4,588,0,1,6,7,28,0,0,0,0,0,0,0,1
5641,C3H7NO2,89.09,CCOC(=O)N,CCOC(=O)N,"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",JOYRKODLDBILNP-UHFFFAOYSA-N,ethyl carbamate,-0.2,89.04767847,89.04767847,52.3,52,0,1,2,2,6,0,0,0,0,0,0,0,1
4343483,BF4Na,109.8,[B-](F)(F)(F)F.[Na+],[B-](F)(F)(F)F.[Na+],"InChI=1S/BF4.Na/c2-1(3,4)5;/q-1;+1",KGJZTOFHXCFQIV-UHFFFAOYSA-N,sodium;tetrafluoroborate,,109.9926871,109.9926871,0,23,0,0,5,0,6,0,0,0,0,0,0,0,2
9352,C17H16N2O2,280.32,CC(=O)NC1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)NC(=O)C,CC(=O)NC1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)NC(=O)C,"InChI=1S/C17H16N2O2/c1-10(20)18-14-3-5-16-12(8-14)7-13-9-15(19-11(2)21)4-6-17(13)16/h3-6,8-9H,7H2,1-2H3,(H,18,20)(H,19,21)",XBZBRCVCSVLJJZ-UHFFFAOYSA-N,N-(7-acetamido-9H-fluoren-2-yl)acetamide,2.4,280.1211778,280.1211778,58.2,385,0,2,2,2,21,0,0,0,0,0,0,0,1
10476,CBrN,105.92,C(#N)Br,C(#N)Br,InChI=1S/CBrN/c2-1-3,ATDGTVJJHBUTRL-UHFFFAOYSA-N,carbononitridic bromide,1.1,104.92141,104.92141,23.8,31,0,0,1,0,3,0,0,0,0,0,0,0,1
9268,C12H24,168.32,C1CCCCCCCCCCC1,C1CCCCCCCCCCC1,InChI=1S/C12H24/c1-2-4-6-8-10-12-11-9-7-5-3-1/h1-12H2,DDTBPAQBQHZRDW-UHFFFAOYSA-N,cyclododecane,6.7,168.1878008,168.1878008,0,43,0,0,0,0,12,0,0,0,0,0,0,0,1
2969,C10H20O2,172.26,CCCCCCCCCC(=O)O,CCCCCCCCCC(=O)O,"InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)",GHVNFZFCNZKVNT-UHFFFAOYSA-N,decanoic acid,4.1,172.1463299,172.1463299,37.3,110,0,1,2,8,12,0,0,0,0,0,0,0,1
66172,C4H6N2O,98.1,CC1=CC(=NO1)N,CC1=CC(=NO1)N,"InChI=1S/C4H6N2O/c1-3-2-4(5)6-7-3/h2H,1H3,(H2,5,6)",FKPXGNGUVSHWQQ-UHFFFAOYSA-N,"5-methyl-1,2-oxazol-3-amine",0.1,98.04801282,98.04801282,52,66,0,1,3,0,7,0,0,0,0,0,0,0,1
7341,C6H12O2,116.16,CCCC(C)C(=O)O,CCCC(C)C(=O)O,"InChI=1S/C6H12O2/c1-3-4-5(2)6(7)8/h5H,3-4H2,1-2H3,(H,7,8)",OVBFMEVBMNZIBR-UHFFFAOYSA-N,2-methylpentanoic acid,1.8,116.0837296,116.0837296,37.3,78,0,1,2,3,8,0,1,0,1,0,0,0,1
6561,C4H8O,72.11,CC(C)C=O,CC(C)C=O,"InChI=1S/C4H8O/c1-4(2)3-5/h3-4H,1-2H3",AMIMRNSIRUDHCM-UHFFFAOYSA-N,2-methylpropanal,0.8,72.05751487,72.05751487,17.1,30,0,0,1,1,5,0,0,0,0,0,0,0,1
69026,CHBr2NO2,218.83,C([N+](=O)[O-])(Br)Br,C([N+](=O)[O-])(Br)Br,InChI=1S/CHBr2NO2/c2-1(3)4(5)6/h1H,GQEVYCCMYUNRHJ-UHFFFAOYSA-N,dibromo(nitro)methane,1.8,218.83535,216.8374,45.8,57,0,0,2,0,6,0,0,0,0,0,0,0,1
31289,C9H18O,142.24,CCCCCCCCC=O,CCCCCCCCC=O,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3",GYHFUZHODSMOHU-UHFFFAOYSA-N,nonanal,3.3,142.1357652,142.1357652,17.1,69,0,0,1,7,10,0,0,0,0,0,0,0,1
10458,C13H24O4,244.33,C(CCCCCC(=O)O)CCCCCC(=O)O,C(CCCCCC(=O)O)CCCCCC(=O)O,"InChI=1S/C13H24O4/c14-12(15)10-8-6-4-2-1-3-5-7-9-11-13(16)17/h1-11H2,(H,14,15)(H,16,17)",DXNCZXXFRKPEPY-UHFFFAOYSA-N,tridecanedioic acid,3.7,244.1674592,244.1674592,74.6,192,0,2,4,12,17,0,0,0,0,0,0,0,1
62374,C9H12O2,152.19,CC1=CC(=O)CC(C1=O)(C)C,CC1=CC(=O)CC(C1=O)(C)C,"InChI=1S/C9H12O2/c1-6-4-7(10)5-9(2,3)8(6)11/h4H,5H2,1-3H3",AYJXHIDNNLJQDT-UHFFFAOYSA-N,"2,6,6-trimethylcyclohex-2-ene-1,4-dione",1,152.0837296,152.0837296,34.1,246,0,0,2,0,11,0,0,0,0,0,0,0,1
14257,C11H24,156.31,CCCCCCCCCCC,CCCCCCCCCCC,"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",RSJKGSCJYJTIGS-UHFFFAOYSA-N,undecane,5.6,156.1878008,156.1878008,0,49,0,0,0,8,11,0,0,0,0,0,0,0,1
66133,C13H22ClN,227.77,CC[N+](CC)(CC)CC1=CC=CC=C1.[Cl-],CC[N+](CC)(CC)CC1=CC=CC=C1.[Cl-],"InChI=1S/C13H22N.ClH/c1-4-14(5-2,6-3)12-13-10-8-7-9-11-13;/h7-11H,4-6,12H2,1-3H3;1H/q+1;/p-1",HTZCNXWZYVXIMZ-UHFFFAOYSA-M,benzyl(triethyl)azanium;chloride,,227.1440774,227.1440774,0,135,0,0,1,5,15,0,0,0,0,0,0,0,2
6028,C6H2Cl4O,231.9,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,"InChI=1S/C6H2Cl4O/c7-2-1-3(8)6(11)5(10)4(2)9/h1,11H",VGVRPFIJEJYOFN-UHFFFAOYSA-N,"2,3,4,6-tetrachlorophenol",4.5,231.883025,229.885975,20.2,143,0,1,1,0,11,0,0,0,0,0,0,0,1
6048,C10H13ClN2,196.67,C1CN=C(N1)CC2=CC=CC=C2.Cl,C1CN=C(N1)CC2=CC=CC=C2.Cl,"InChI=1S/C10H12N2.ClH/c1-2-4-9(5-3-1)8-10-11-6-7-12-10;/h1-5H,6-8H2,(H,11,12);1H",RHTNTTODYGNRSP-UHFFFAOYSA-N,"2-benzyl-4,5-dihydro-1H-imidazole;hydrochloride",,196.0767261,196.0767261,24.4,169,0,2,1,2,13,0,0,0,0,0,0,0,2
6568,C4H10O,74.12,CCC(C)O,CCC(C)O,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,0.6,74.07316494,74.07316494,20.2,19,0,1,1,1,5,0,1,0,1,0,0,0,1
4,C3H9NO,75.11,CC(CN)O,CC(CN)O,"InChI=1S/C3H9NO/c1-3(5)2-4/h3,5H,2,4H2,1H3",HXKKHQJGJAFBHI-UHFFFAOYSA-N,1-aminopropan-2-ol,-1,75.06841391,75.06841391,46.2,22,0,2,2,1,5,0,1,0,1,0,0,0,1
7515,C7H9N,107.15,CNC1=CC=CC=C1,CNC1=CC=CC=C1,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,1.7,107.0734993,107.0734993,12,55,0,1,1,1,8,0,0,0,0,0,0,0,1
7522,C6H4N2,104.11,C1=CC=NC(=C1)C#N,C1=CC=NC(=C1)C#N,InChI=1S/C6H4N2/c7-5-6-3-1-2-4-8-6/h1-4H,FFNVQNRYTPFDDP-UHFFFAOYSA-N,pyridine-2-carbonitrile,0.4,104.0374481,104.0374481,36.7,111,0,0,2,0,8,0,0,0,0,0,0,0,1
7583,C12H10O,170.21,C1=CC=C(C=C1)OC2=CC=CC=C2,C1=CC=C(C=C1)OC2=CC=CC=C2,InChI=1S/C12H10O/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10H,USIUVYZYUHIAEV-UHFFFAOYSA-N,phenoxybenzene,4.2,170.0731649,170.0731649,9.2,116,0,0,1,2,13,0,0,0,0,0,0,0,1
7970,C6H7N,93.13,CC1=CN=CC=C1,CC1=CN=CC=C1,"InChI=1S/C6H7N/c1-6-3-2-4-7-5-6/h2-5H,1H3",ITQTTZVARXURQS-UHFFFAOYSA-N,3-methylpyridine,1.2,93.05784923,93.05784923,12.9,52,0,0,1,0,7,0,0,0,0,0,0,0,1
7975,C6H7N,93.13,CC1=CC=CC=N1,CC1=CC=CC=N1,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",BSKHPKMHTQYZBB-UHFFFAOYSA-N,2-methylpyridine,1.1,93.05784923,93.05784923,12.9,52,0,0,1,0,7,0,0,0,0,0,0,0,1
8072,C4H11NO,89.14,CCNCCO,CCNCCO,"InChI=1S/C4H11NO/c1-2-5-3-4-6/h5-6H,2-4H2,1H3",MIJDSYMOBYNHOT-UHFFFAOYSA-N,2-(ethylamino)ethanol,-0.5,89.08406397,89.08406397,32.3,23,0,2,2,3,6,0,0,0,0,0,0,0,1
1049,C5H5N,79.1,C1=CC=NC=C1,C1=CC=NC=C1,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,JUJWROOIHBZHMG-UHFFFAOYSA-N,pyridine,0.7,79.04219916,79.04219916,12.9,30,0,0,1,0,6,0,0,0,0,0,0,0,1
8095,C6H12O3,132.16,CCOCCOC(=O)C,CCOCCOC(=O)C,"InChI=1S/C6H12O3/c1-3-8-4-5-9-6(2)7/h3-5H2,1-2H3",SVONRAPFKPVNKG-UHFFFAOYSA-N,2-ethoxyethyl acetate,0.3,132.0786442,132.0786442,35.5,80,0,0,3,5,9,0,0,0,0,0,0,0,1
326,C10H12O,148.2,CC(C)C1=CC=C(C=C1)C=O,CC(C)C1=CC=C(C=C1)C=O,"InChI=1S/C10H12O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-8H,1-2H3",WTWBUQJHJGUZCY-UHFFFAOYSA-N,4-propan-2-ylbenzaldehyde,2.7,148.088815,148.088815,17.1,121,0,0,1,2,11,0,0,0,0,0,0,0,1
